,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
149,149,1753620623727428,-53,128,3C:6A:D2:84:AD:40,0,24720,2ae0,0,43455c0,-54.0
150,150,1753620623829912,-53,128,3C:6A:D2:84:AD:40,0,24736,2ae0,0,43455c0,-53.666666666666664
151,151,1753620623934337,-54,128,3C:6A:D2:84:AD:40,0,24752,2ae0,0,43455c0,-53.333333333333336
152,152,1753620624036793,-54,128,3C:6A:D2:84:AD:40,0,24768,2ae0,0,43455c0,-53.666666666666664
153,153,1753620624137070,-54,128,3C:6A:D2:84:AD:40,0,24784,2ae0,0,43455c0,-54.0
154,154,1753620624239460,-54,128,3C:6A:D2:84:AD:40,0,24800,2ae0,0,43455c0,-54.0
155,155,1753620624341814,-54,128,3C:6A:D2:84:AD:40,0,24816,2ae0,0,43455c0,-54.0
156,156,1753620624444237,-54,128,3C:6A:D2:84:AD:40,0,24832,2ae0,0,43455c0,-54.0
157,157,1753620624546671,-54,128,3C:6A:D2:84:AD:40,0,24848,2ae0,0,43455c0,-54.0
158,158,1753620624649087,-54,128,3C:6A:D2:84:AD:40,0,24864,2ae0,0,43455c0,-54.0
159,159,1753620624751458,-54,128,3C:6A:D2:84:AD:40,0,24880,2ae0,0,43455c0,-54.0
160,160,1753620624853915,-54,128,3C:6A:D2:84:AD:40,0,24896,2ae0,0,43455c0,-54.0
161,161,1753620624956295,-53,128,3C:6A:D2:84:AD:40,0,24912,2ae0,0,43455c0,-53.666666666666664
162,162,1753620625058663,-54,128,3C:6A:D2:84:AD:40,0,24928,2ae0,0,43455c0,-53.666666666666664
163,163,1753620625161064,-54,128,3C:6A:D2:84:AD:40,0,24944,2ae0,0,43455c0,-53.666666666666664
164,164,1753620625263466,-53,128,3C:6A:D2:84:AD:40,0,24960,2ae0,0,43455c0,-53.666666666666664
165,165,1753620625365890,-54,128,3C:6A:D2:84:AD:40,0,24976,2ae0,0,43455c0,-53.666666666666664
166,166,1753620625468249,-54,128,3C:6A:D2:84:AD:40,0,24992,2ae0,0,43455c0,-53.666666666666664
167,167,1753620625572781,-53,128,3C:6A:D2:84:AD:40,0,25008,2ae0,0,43455c0,-53.666666666666664
168,168,1753620625634271,-54,8,3C:6A:D2:84:AD:40,0,11024,2ae0,0,43455c0,-53.666666666666664
169,169,1753620625673095,-54,128,3C:6A:D2:84:AD:40,0,25024,2ae0,0,43455c0,-53.666666666666664
170,170,1753620625876823,-54,128,3C:6A:D2:84:AD:40,0,25056,2ae0,0,43455c0,-54.0
171,171,1753620625979262,-54,128,3C:6A:D2:84:AD:40,0,25072,2ae0,0,43455c0,-54.0
172,172,1753620626082726,-54,128,3C:6A:D2:84:AD:40,0,25088,2ae0,0,43455c0,-54.0
173,173,1753620626187160,-54,128,3C:6A:D2:84:AD:40,0,25104,2ae0,0,43455c0,-54.0
174,174,1753620626290077,-52,128,3C:6A:D2:84:AD:40,0,25120,2ae0,0,43455c0,-53.333333333333336
175,175,1753620626389916,-54,128,3C:6A:D2:84:AD:40,0,25136,2ae0,0,43455c0,-53.333333333333336
176,176,1753620626492252,-54,128,3C:6A:D2:84:AD:40,0,25152,2ae0,0,43455c0,-53.333333333333336
177,177,1753620626594673,-54,128,3C:6A:D2:84:AD:40,0,25168,2ae0,0,43455c0,-54.0
178,178,1753620626697126,-54,128,3C:6A:D2:84:AD:40,0,25184,2ae0,0,43455c0,-54.0
179,179,1753620626799483,-54,128,3C:6A:D2:84:AD:40,0,25200,2ae0,0,43455c0,-54.0
180,180,1753620626901930,-53,128,3C:6A:D2:84:AD:40,0,25216,2ae0,0,43455c0,-53.666666666666664
181,181,1753620627004059,-54,128,3C:6A:D2:84:AD:40,0,25232,2ae0,0,43455c0,-53.666666666666664
182,182,1753620627106683,-54,128,3C:6A:D2:84:AD:40,0,25248,2ae0,0,43455c0,-53.666666666666664
183,183,1753620627209082,-54,128,3C:6A:D2:84:AD:40,0,25264,2ae0,0,43455c0,-54.0
184,184,1753620627311370,-54,128,3C:6A:D2:84:AD:40,0,25280,2ae0,0,43455c0,-54.0
185,185,1753620627413938,-53,128,3C:6A:D2:84:AD:40,0,25296,2ae0,0,43455c0,-53.666666666666664
186,186,1753620627516266,-55,128,3C:6A:D2:84:AD:40,0,25312,2ae0,0,43455c0,-54.0
187,187,1753620627618549,-54,128,3C:6A:D2:84:AD:40,0,25328,2ae0,0,43455c0,-54.0
188,188,1753620627721057,-56,128,3C:6A:D2:84:AD:40,0,25344,2ae0,0,43455c0,-55.0
189,189,1753620627823467,-54,128,3C:6A:D2:84:AD:40,0,25360,2ae0,0,43455c0,-54.666666666666664
190,190,1753620627926058,-55,128,3C:6A:D2:84:AD:40,0,25376,2ae0,0,43455c0,-55.0
191,191,1753620628027095,-54,128,3C:6A:D2:84:AD:40,0,25392,2ae0,0,43455c0,-54.333333333333336
192,192,1753620628131231,-55,128,3C:6A:D2:84:AD:40,0,25408,2ae0,0,43455c0,-54.666666666666664
193,193,1753620628233314,-54,128,3C:6A:D2:84:AD:40,0,25424,2ae0,0,43455c0,-54.333333333333336
194,194,1753620628335563,-55,128,3C:6A:D2:84:AD:40,0,25440,2ae0,0,43455c0,-54.666666666666664
195,195,1753620628436787,-54,128,3C:6A:D2:84:AD:40,0,25456,2ae0,0,43455c0,-54.333333333333336
196,196,1753620628540140,-55,128,3C:6A:D2:84:AD:40,0,25472,2ae0,0,43455c0,-54.666666666666664
197,197,1753620628635265,-54,8,3C:6A:D2:84:AD:40,0,11040,2ae0,0,43455c0,-54.333333333333336
198,198,1753620628642679,-54,128,3C:6A:D2:84:AD:40,0,25488,2ae0,0,43455c0,-54.333333333333336
199,199,1753620628745133,-55,128,3C:6A:D2:84:AD:40,0,25504,2ae0,0,43455c0,-54.333333333333336
200,200,1753620628847137,-54,128,3C:6A:D2:84:AD:40,0,25520,2ae0,0,43455c0,-54.333333333333336
201,201,1753620628951821,-54,128,3C:6A:D2:84:AD:40,0,25536,2ae0,0,43455c0,-54.333333333333336
202,202,1753620629054489,-54,128,3C:6A:D2:84:AD:40,0,25552,2ae0,0,43455c0,-54.0
