,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
167,167,1750558900596367,-51,128,3C:6A:D2:84:AD:40,0,8848,2ae0,0,43455c0,-51.0
168,168,1750558900699068,-51,128,3C:6A:D2:84:AD:40,0,8864,2ae0,0,43455c0,-51.0
169,169,1750558900801139,-51,128,3C:6A:D2:84:AD:40,0,8880,2ae0,0,43455c0,-51.0
170,170,1750558900903967,-51,128,3C:6A:D2:84:AD:40,0,8896,2ae0,0,43455c0,-51.0
171,171,1750558901005953,-51,128,3C:6A:D2:84:AD:40,0,8912,2ae0,0,43455c0,-51.0
172,172,1750558901107336,-50,128,3C:6A:D2:84:AD:40,0,8928,2ae0,0,43455c0,-50.666666666666664
173,173,1750558901210758,-51,128,3C:6A:D2:84:AD:40,0,8944,2ae0,0,43455c0,-50.666666666666664
174,174,1750558901313184,-51,128,3C:6A:D2:84:AD:40,0,8960,2ae0,0,43455c0,-50.666666666666664
175,175,1750558901415596,-50,128,3C:6A:D2:84:AD:40,0,8976,2ae0,0,43455c0,-50.666666666666664
176,176,1750558901517946,-50,128,3C:6A:D2:84:AD:40,0,8992,2ae0,0,43455c0,-50.333333333333336
177,177,1750558901619222,-50,128,3C:6A:D2:84:AD:40,0,9008,2ae0,0,43455c0,-50.0
178,178,1750558901722772,-50,128,3C:6A:D2:84:AD:40,0,9024,2ae0,0,43455c0,-50.0
179,179,1750558901825184,-51,128,3C:6A:D2:84:AD:40,0,9040,2ae0,0,43455c0,-50.333333333333336
180,180,1750558901926782,-51,128,3C:6A:D2:84:AD:40,0,9056,2ae0,0,43455c0,-50.666666666666664
181,181,1750558902030029,-51,128,3C:6A:D2:84:AD:40,0,9072,2ae0,0,43455c0,-51.0
182,182,1750558902132388,-51,128,3C:6A:D2:84:AD:40,0,9088,2ae0,0,43455c0,-51.0
183,183,1750558902234803,-51,128,3C:6A:D2:84:AD:40,0,9104,2ae0,0,43455c0,-51.0
184,184,1750558902337186,-51,128,3C:6A:D2:84:AD:40,0,9120,2ae0,0,43455c0,-51.0
185,185,1750558902439576,-51,128,3C:6A:D2:84:AD:40,0,9136,2ae0,0,43455c0,-51.0
186,186,1750558902542206,-51,128,3C:6A:D2:84:AD:40,0,9152,2ae0,0,43455c0,-51.0
